Account length,International plan,Voice mail plan,Number voice mail messages,Total day minutes,Total day calls,Total eve minutes,Total eve calls,Total night minutes,Total night calls,Total intl minutes,Total intl calls,Customer service calls,Total charge
89,0,0,0,197.1,110,165.9,115,227.3,106,12.8,3,1,61.3
64,0,0,0,219.6,126,303.3,100,154.5,65,9.7,5,1,72.68
126,0,1,30,153.4,90,151.4,97,153.8,97,12.8,4,4,49.33
129,0,0,0,216,85,186.9,114,210.7,109,4.9,10,2,63.41
128,0,1,32,222.9,136,262,80,191.4,101,10.8,4,0,71.69
81,0,1,36,115.9,120,236.6,95,255,90,11.7,6,3,54.45
114,0,0,0,189.8,101,147.7,80,172.7,121,10.6,5,1,55.45
50,0,0,0,154.7,102,298,108,210.2,95,11.1,3,0,64.09
86,0,0,0,136.4,104,202.5,110,230.7,86,11.5,1,3,53.89
96,0,0,0,170.5,86,277.5,88,162.5,117,12.2,6,1,63.18
72,0,0,0,272.4,88,107.9,125,185.5,81,12.7,2,0,67.26
64,0,1,40,210,116,232.7,89,168.8,94,5.9,4,8,64.67
57,1,1,17,236.5,94,163.1,94,236.7,117,12.2,3,2,68.01
65,0,0,0,153.9,117,220.1,122,280.5,147,8.5,3,2,59.79
163,0,0,0,223,120,227,98,188.3,125,8.8,5,1,68.06
136,0,0,0,252.4,74,167.9,81,248.3,110,10.7,3,2,71.24
116,0,0,0,197.9,84,168.1,113,239.8,145,12,6,1,61.96
93,0,0,0,152.4,74,274.6,88,252.2,120,6.6,5,3,62.38
142,0,1,40,237.4,105,175.9,93,210.3,110,9.2,3,3,67.25
92,0,0,0,265.6,82,180.7,75,211.1,113,8.6,2,1,72.33
70,0,0,0,197.3,91,305.8,81,171,105,6.7,6,1,69.03
22,0,1,14,199.1,100,221.8,103,65.7,91,4.2,1,1,56.79
37,0,0,0,233.7,114,207.9,109,212.7,101,12,2,2,70.21
51,0,0,0,183.1,99,160.1,107,311.8,121,7,3,1,60.66
174,0,0,0,139.4,96,143.4,108,225.2,107,10,5,2,48.72
68,0,0,0,213.9,112,260.5,100,233.8,97,8.4,3,1,71.29
130,0,0,0,207.1,70,200.1,115,194.2,100,12.4,2,1,64.31
104,0,0,0,139.7,78,202.6,119,203.6,102,11.3,5,2,53.18
134,0,0,0,177.2,91,228.7,105,194.3,113,8.9,3,2,60.7
108,0,1,35,169.8,136,173.7,101,214.6,105,9.5,7,2,55.86
103,0,0,0,173.5,83,244.3,65,221.6,66,9.7,2,3,62.86
62,0,0,0,159.9,100,172.2,99,263.2,109,5.6,4,1,55.17
162,0,0,0,115.1,89,196.8,111,212.4,98,11.4,3,2,48.94
93,0,1,19,136.8,113,179.5,105,71.1,95,12.5,3,2,45.1
42,0,0,0,92.2,108,211.2,120,129.1,73,13.1,6,1,42.97
155,0,1,23,243.9,112,133,106,213.7,123,13.4,11,2,66.01
36,0,0,0,117.1,94,235.4,117,221.3,108,9,2,0,52.31
143,0,0,0,223.3,99,167.1,128,203,84,4.5,4,0,62.52
197,0,0,0,154.8,111,171.5,102,227.3,86,10.6,2,3,53.99
81,0,0,0,261.4,141,215.7,102,271.8,96,8,6,1,77.16
138,1,0,0,46.5,104,186,114,167.5,95,9.6,4,4,33.85
103,0,1,18,149.9,84,170.9,84,171.5,112,11.5,7,0,50.84
127,1,0,0,242.2,102,226.1,80,252,96,13.9,5,2,75.48
136,0,0,0,259.4,99,172.7,125,293.7,78,10.7,6,1,74.89
99,0,0,0,222.4,102,185.8,89,237.7,81,12,8,2,67.54
95,0,0,0,69.4,79,190.8,109,219.9,102,8.9,5,0,40.32
118,1,1,21,156.5,122,209.2,125,158.7,81,11.1,3,4,54.53
113,0,0,0,61.2,111,92.3,88,197.4,114,13.7,3,5,30.83
128,1,0,0,245.2,112,101.5,101,152.3,116,10.7,5,0,60.05
117,0,0,0,102.3,100,135.2,104,199.7,93,15.7,10,3,42.11
48,0,1,36,230.9,92,167.6,121,270,87,7.6,4,3,67.7
81,1,0,0,227.4,105,211.5,120,258.2,113,11.9,3,0,71.47
57,0,0,0,192.8,68,158,86,235.5,105,12.7,6,1,60.24
140,0,0,0,162.6,98,206.2,109,141.6,66,8.2,2,1,53.75
107,0,1,38,219.4,92,180.5,73,104.1,91,11,1,2,60.29
56,0,0,0,137.2,111,165.9,119,182.3,72,14.3,4,1,49.48
159,0,0,0,87.7,103,278.2,97,170.6,93,10.5,10,1,49.08
102,0,0,0,271.1,80,172,133,169.2,105,10.3,5,1,71.1
107,0,0,0,103.4,94,189.3,125,227.2,125,14.4,3,1,47.78
106,0,0,0,52.2,106,220.1,113,112.3,95,11.4,2,2,35.71
225,0,0,0,165.4,106,273.7,109,210,93,8.7,3,0,63.18
75,0,0,0,147.5,110,191.7,97,135,68,16.4,3,2,51.88
86,0,0,0,217.8,93,214.7,95,228.7,70,11.3,7,0,68.62
169,0,0,0,235.7,79,136.9,85,220.9,97,13.3,10,1,65.24
122,0,1,22,204.5,92,139.6,121,205,103,8.6,5,2,58.19
106,0,0,0,178.4,143,247,123,259.9,105,9.6,2,0,65.62
52,0,1,32,130.1,68,247.2,77,289.4,87,13.5,5,2,59.8
79,0,1,34,103.7,100,236.3,78,256.6,102,14.8,4,2,53.27
135,0,0,0,239.9,91,177.1,104,217.2,118,5.9,3,2,67.19
70,0,0,0,148.4,110,267.1,90,151.5,101,8.9,4,0,57.15
80,0,0,0,148.6,106,210.8,65,203.7,86,10,2,2,55.05
37,0,0,0,191.1,69,129.2,113,207.5,117,12.9,1,0,56.29
161,0,1,39,218.5,76,112.7,94,205.1,121,7.3,4,1,57.93
137,0,0,0,97.5,95,195.8,82,288.8,78,0,0,1,46.22
123,0,0,0,128.7,126,117.6,94,198.4,132,10.8,5,0,43.73
80,0,1,38,236.6,69,197.5,68,209.5,102,9.5,10,2,69.01
94,0,0,0,85.9,113,226.7,91,279.6,110,15.6,16,0,50.66
105,0,1,27,141.2,96,167.7,94,274.4,101,11.4,2,1,53.68
73,0,1,31,194.4,104,176,84,230.1,110,11.5,3,0,61.47
112,0,0,0,167.6,100,154.5,90,281.4,107,17.3,3,2,58.95
179,0,0,0,234.5,134,164.2,94,191.4,72,6.1,4,1,64.09
57,0,0,0,154.2,78,196.7,85,253.5,97,10.1,9,1,57.07
127,0,1,14,143.2,99,169.9,91,221.6,77,11.6,1,1,51.88
122,1,1,40,216.4,80,249.7,90,185.9,99,12.7,4,1,69.81
33,0,1,35,161.9,85,151.2,82,191,131,8.5,2,1,51.26
94,0,0,0,118.7,90,205.1,57,172.2,100,10.4,6,3,48.17
100,0,0,0,179.1,123,196.6,132,186.7,116,10.2,10,1,58.31
106,0,0,0,147.9,97,209.3,99,162.1,80,8.8,5,2,52.6
148,0,1,38,209.2,110,116.6,73,109.6,105,16.5,4,2,54.86
120,0,1,29,244.3,140,322.3,89,166.8,83,10.6,6,0,79.3
91,0,1,34,175.3,96,262.3,122,143.9,76,5.6,11,1,60.09
86,0,0,0,150.5,92,120.3,95,271.2,96,9,2,1,50.45
78,0,1,25,197.4,73,295.7,113,211.7,73,13.2,2,0,71.78
94,0,0,0,163.5,136,143.7,111,253.4,82,12.6,5,1,54.81
85,0,0,0,236.9,93,197.7,113,309.1,78,11.4,7,2,74.06
89,0,0,0,82.3,77,167.2,80,194.7,70,7.2,4,1,38.9
128,0,0,0,216,111,153.7,115,227,74,12.7,4,1,63.43
115,1,0,0,180,119,198.8,126,217.1,70,12.4,3,1,60.62
76,0,0,0,143.7,55,173.1,108,239.1,95,5.8,6,1,51.47
75,0,1,39,198.2,107,280.4,132,129.6,73,11.3,7,1,66.4
90,0,1,29,185.6,106,219.7,113,152.1,120,11.1,5,2,60.06
30,0,0,0,137.6,108,162,80,187.7,126,5.8,10,3,47.18
105,1,0,0,273.9,119,278.6,103,255.3,90,10.9,7,1,84.67
102,0,1,31,125.3,92,141.2,108,168.2,68,6.3,2,3,42.57
83,0,0,0,178.8,102,167.9,84,178.9,65,8.6,4,3,55.04
63,0,1,49,214.9,86,198.2,89,170.8,139,8.2,5,0,63.28
155,0,0,0,163,93,203.9,102,159,109,15.1,4,2,56.27
82,0,1,29,163.8,77,134.9,112,79.3,95,8.8,2,2,45.27
87,0,0,0,189.5,113,204.9,100,221.7,93,13.4,3,1,63.24
115,0,1,26,155.2,110,230.9,133,261.6,100,4.5,4,0,59
99,1,0,0,242.3,102,350.9,102,163.1,93,11.3,3,0,81.41
121,1,1,44,254.1,127,180.2,108,196.2,129,8.7,4,3,69.7
54,0,1,33,112,90,208,112,150.3,83,11.3,4,2,46.53
105,0,0,0,115.5,73,267.3,83,114.2,90,13.3,5,3,51.09
73,0,0,0,137.1,102,210.8,114,191.4,120,11.1,4,1,52.84
95,0,0,0,198.4,113,235.9,144,325.6,99,10.1,3,0,71.16
21,0,1,19,132.7,94,204.6,101,154.7,78,12.9,7,3,50.39
163,0,1,25,219.6,99,210.4,99,242.7,88,13.8,8,2,69.86
57,0,0,0,169.6,96,234.7,112,285.4,83,11.2,4,0,64.64
104,1,0,0,160.4,73,293.9,103,306.6,90,12.6,5,4,69.45
83,0,1,20,95,89,167.9,92,200.6,79,11.2,2,0,42.47
141,0,0,0,160.1,87,256.7,120,270,107,7,1,2,63.08
95,0,0,0,194.6,114,232.8,106,173.4,92,3.8,2,3,61.7
184,0,0,0,236.4,73,287.3,120,192,94,13.8,4,1,76.98
74,0,0,0,157.1,95,213.1,36,280.4,77,7.6,3,2,59.49
67,0,0,0,179.8,125,173.2,86,272.8,97,10.9,4,0,60.51
104,1,0,0,148.2,108,161.8,113,259.3,103,11,4,0,53.58
71,0,1,39,183.2,103,209.4,111,172.4,109,11.9,6,1,59.91
149,0,0,0,119.2,88,168.3,110,204.7,119,12.2,6,4,47.07
154,0,1,35,224,102,192,99,163.1,100,9.6,2,0,64.33
138,0,1,21,19.5,149,140.9,109,179.7,111,7.9,1,0,25.52
117,0,0,0,184.8,83,248.6,101,133.1,113,9.6,8,1,61.13
130,0,0,0,176.3,140,201,104,161.9,123,11.3,5,1,57.4
73,0,0,0,241.7,115,168.5,133,169.8,122,11.1,2,2,66.05
100,0,1,38,224.7,121,294,131,290,61,9.8,6,0,78.89
149,0,0,0,207.3,115,198.4,82,114.1,83,8.6,4,1,59.55
29,0,0,0,196.8,81,168,110,132.6,98,12.7,7,2,57.14
131,0,0,0,110.9,74,115.6,90,190.5,114,15.8,9,1,41.52
153,0,0,0,122.5,145,273.3,103,197.8,71,8,3,2,55.12
84,0,0,0,226.9,144,201.6,122,130.2,121,13.2,5,2,65.13
133,0,0,0,187,65,141.4,128,238.2,108,10,8,2,57.23
112,0,0,0,170.5,113,193.2,129,188,91,11.2,6,0,56.89
87,0,0,0,204.8,101,161,80,285.7,89,9.5,3,0,63.94
72,0,0,0,165.9,114,235.9,97,210.1,120,12,5,2,60.94
66,0,0,0,154,133,198.9,121,151.9,100,9.5,3,4,52.5
65,0,1,29,158.1,104,322.2,81,210,96,8.9,6,1,66.12
74,0,0,0,225.2,93,215.1,120,241.8,95,9.1,2,2,69.9
116,0,0,0,159.4,79,179.5,88,167.8,71,9.7,2,6,52.53
68,0,0,0,172.7,95,139.1,90,174.3,99,11.7,1,2,52.18
68,0,0,0,222.8,99,175.8,85,202,111,11,3,3,64.88
54,1,0,0,214.1,77,240.5,94,188.9,75,10.1,3,1,68.07
99,0,0,0,54.8,92,173,103,195.1,125,7.5,3,1,34.84
107,0,0,0,134,104,174.5,94,311.1,79,7.3,3,3,53.58
124,0,0,0,184.8,74,175.1,84,158.2,95,10.5,6,1,56.26
95,0,1,36,283.1,112,286.2,86,261.7,129,11.3,3,3,87.29
173,0,0,0,291.8,143,214.3,134,151.2,119,9.9,2,0,77.3
110,0,0,0,222.7,94,105.8,98,214.8,78,13.5,4,1,60.17
102,0,0,0,174.5,79,236.8,136,270.4,110,8.5,5,0,64.27
130,0,0,0,68.4,86,193.3,110,171.5,139,10.4,4,0,38.59
91,0,1,31,273,78,215.5,98,104.7,114,9.6,2,1,72.03
64,1,0,0,225.3,134,108.2,87,139.6,132,17.3,9,1,58.45
176,0,1,23,283.2,130,162.6,74,177.7,104,7.2,6,1,71.9
93,1,0,0,131.4,78,219.7,106,155.7,103,11.1,2,1,51.02
84,0,1,12,89.7,87,138.6,73,165.8,114,10.7,2,1,37.38
138,0,0,0,127.1,102,247.7,106,207.7,75,5,3,3,53.36
101,0,1,28,105.9,132,231.7,107,281.3,120,10.7,5,1,53.24
136,0,0,0,142.3,79,158,113,177.5,75,6,11,2,47.23
111,0,0,0,191.3,80,138.5,94,246,107,6.4,3,2,57.09
132,0,1,36,201.9,93,156.3,75,131.3,92,13.7,5,0,57.22
128,0,0,0,247.3,91,182.7,60,143.2,112,14.7,2,3,67.98
92,0,1,38,242.2,96,159.7,144,210,108,8.9,1,1,66.59
197,1,0,0,127.3,80,222.3,115,173.9,95,13.7,5,5,52.07
191,0,0,0,162,104,241.2,120,210.4,83,10.9,7,1,60.45
99,0,1,33,179.1,93,238.3,102,165.7,96,10.6,1,2,61.03
106,0,1,31,197.4,125,123.4,110,115.6,101,12.3,4,3,52.57
88,0,0,0,148.2,82,308.7,67,235.4,79,6.4,4,2,63.75
78,0,0,0,193.1,85,172.1,105,129.6,119,10.2,1,0,56.04
98,0,0,0,171.7,99,174.8,87,189.6,130,7.8,6,1,54.69
17,0,1,35,198.5,123,270.6,74,209.9,130,8.1,10,1,68.39
56,0,1,24,121.7,87,184,76,266.6,98,12.7,3,1,51.76
84,0,0,0,130.2,105,278,60,305.4,74,14,6,2,63.28
95,0,0,0,203.4,96,168.6,61,173,105,13.7,3,2,60.4
16,0,0,0,174.7,83,280.8,122,171.7,80,10.5,8,5,64.14
76,1,0,0,241,120,231.8,96,220.2,67,9.9,1,1,73.25
93,0,0,0,141.7,95,221,100,227.1,71,10.2,3,0,55.85
83,0,0,0,134.8,96,167.2,78,161.5,123,7.7,5,2,46.48
123,0,0,0,163.1,119,249.4,51,168.2,77,9,10,1,58.93
64,0,0,0,145.5,116,228.4,110,273.4,91,8.9,8,1,58.85
82,0,0,0,329.8,73,208.3,120,267.1,102,10.6,6,0,88.66
107,0,0,0,194.5,97,186.3,131,178.3,106,12.7,1,2,60.36
110,0,0,0,131.9,93,272.7,106,192.8,105,7.1,4,1,56.2
96,0,1,29,150,91,159.4,75,228.1,55,8.5,3,1,51.61
47,0,1,30,196.6,93,241.4,140,226,118,12.9,4,2,67.59
115,0,0,0,99.7,107,145.1,96,149.4,99,14.1,4,2,39.81
69,0,0,0,143.6,88,141.8,86,194,83,10.8,5,3,48.11
163,0,1,40,231.9,56,211.8,91,268.5,74,12.3,3,2,72.82
90,0,0,0,37.8,80,155.3,105,175,111,14.2,5,3,31.34
98,0,0,0,72.8,107,186.4,103,175.3,110,10.5,4,3,38.95
90,0,1,39,94.8,89,219.1,91,197.4,65,11.4,5,1,46.7
174,0,1,15,221.8,143,210.6,115,221.8,109,12.4,9,1,68.94
95,0,0,0,269,120,233.7,120,179.3,61,7.3,4,2,75.63
79,0,0,0,268.3,114,185.5,111,264.6,88,6.3,7,1,74.99
123,0,1,27,198.7,127,249,105,173.2,124,12.5,5,1,66.12
99,0,0,0,115.5,75,218.1,111,254.9,98,11.5,7,7,52.76
114,0,0,0,202.1,100,195.7,102,291.8,120,13.3,5,2,67.71
141,0,0,0,215.6,113,200.6,81,153.8,107,12.4,6,1,63.97
132,0,0,0,169.9,107,209.4,121,206.1,79,11.5,2,1,59.06
133,0,0,0,201.7,85,169.4,116,286.3,80,6,4,0,63.19
133,0,0,0,221.1,133,160.2,140,161.8,84,8.4,3,4,60.76
93,0,1,32,218.7,117,115,61,192.7,85,9.4,5,2,58.17
34,0,0,0,293.7,89,272.5,71,178.2,76,11,10,2,84.08
140,0,0,0,120.3,108,240.4,84,216.4,74,7.7,3,4,52.7
96,0,1,26,175.8,96,206.6,84,178,105,11.1,2,2,58.46
144,0,0,0,278.5,95,240.7,90,120,90,11.6,5,1,76.34
24,0,1,29,236.3,105,190.8,114,129,105,7.2,2,3,64.14
54,0,0,0,273.8,113,119.6,156,267.6,117,11.7,3,1,71.92
50,0,0,0,131.1,129,160.5,94,206.9,88,5.6,9,5,46.75
92,0,1,23,167.4,83,258.6,129,116.4,110,11.2,3,4,58.7
96,0,0,0,197.7,68,250.5,53,181.2,67,10.5,3,3,65.89
146,0,0,0,169.5,93,230.9,71,269.8,115,9,7,2,63.02
138,1,1,17,225.2,116,173.4,88,145.8,99,11.7,4,0,62.74
102,0,0,0,174.5,73,213.7,114,164.7,116,10.3,5,4,58.02
76,0,0,0,129.7,84,177.5,80,228.9,87,7.5,3,5,49.47
99,0,0,0,200,66,107.9,104,233.7,82,11.4,2,3,56.77
83,0,1,36,95.9,87,261.6,105,228.6,109,13.3,4,0,52.42
36,0,1,25,152.8,110,242.8,67,147.4,74,9.1,2,1,55.71
70,0,0,0,129.9,102,208.7,133,231.4,93,14.3,3,1,54.09
109,1,0,0,268.4,85,150.6,131,297.9,84,9.7,8,2,74.46
100,0,0,0,188.5,152,148.3,115,179.8,88,15.2,5,2,56.85
104,0,0,0,170.6,97,162.1,111,210.7,131,6.1,1,1,53.91
106,0,0,0,191.4,124,200.7,116,230.1,76,8.2,3,1,62.16
84,0,0,0,75.3,96,179.9,113,193.8,134,12.3,1,1,40.13
80,0,0,0,149.8,123,276.3,75,241.4,75,10.9,7,2,62.76
100,0,0,0,115.9,87,111.3,56,170.2,77,7.1,4,1,38.74
99,0,0,0,128.8,86,203.9,105,282.6,131,14.1,4,2,55.76
50,0,0,0,131.7,108,216.5,103,196.1,126,11,5,1,52.58
105,0,0,0,101.4,48,159.1,119,259.2,53,12.2,2,1,45.71
113,0,1,23,149,104,235.8,67,201.8,76,9.5,5,4,57.02
111,0,1,36,96.8,123,170.6,105,166,85,13.4,4,2,42.05
161,0,0,0,107.5,121,256.4,46,247.2,131,12.6,3,2,54.59
70,0,0,0,232.8,95,303.4,111,255.6,104,12.9,7,0,80.35
97,0,1,43,121.1,105,260.2,115,222.4,100,8.3,5,3,54.96
130,0,0,0,124.3,70,270.7,99,239.5,83,3.5,6,0,55.87
92,0,0,0,157.7,101,298.6,100,216.9,99,13.8,3,1,65.68
119,0,0,0,124.3,68,207.1,88,157.4,93,14.8,1,0,49.81
115,0,0,0,286.4,125,205.7,74,191.4,141,6.9,6,1,76.64
134,0,0,0,141.7,95,205.6,101,218.5,60,8.8,6,0,53.78
127,0,1,25,173,91,245.8,64,300,99,4.8,3,0,65.1
80,0,0,0,268.7,120,301,147,167,140,5.8,1,2,80.36
153,0,1,31,218.5,130,134.2,103,118.9,105,9.4,6,0,56.45
85,0,0,0,255.3,114,194.6,83,276.6,78,3.7,5,3,73.39
79,0,0,0,41.9,124,211,95,237.9,55,11.4,5,1,38.85
35,0,0,0,260.8,87,258.1,78,131.3,123,5.8,2,1,73.76
120,0,1,26,239.4,94,259.4,88,238,132,7.7,3,0,75.54
68,0,0,0,226.7,94,168.4,129,188.7,117,10.2,1,0,64.09
60,0,0,0,179.3,147,208.9,89,248.2,98,13.5,6,1,63.06
120,0,0,0,158,110,197,103,154.9,132,10,5,1,53.28
71,0,1,23,175.7,82,258.9,136,268.4,154,14.1,7,1,67.77
124,0,0,0,157.4,107,167.8,112,188.8,102,8.8,3,3,51.9
23,0,0,0,113.1,74,168.8,95,262.9,126,6.9,2,1,47.27
225,0,0,0,182.7,142,246.5,63,218,103,8.8,2,1,64.2
181,1,0,0,161.3,83,124.4,83,262,98,14.1,3,0,53.59
63,0,0,0,142.5,92,208.3,102,228.9,120,7.5,2,2,54.27
54,1,0,0,190.5,108,259.7,108,141.5,111,9.7,2,2,63.45
80,1,1,15,159.3,110,170.6,120,141.2,82,11.9,5,1,51.14
118,1,1,39,153.8,106,123.3,111,117.8,103,9.2,6,1,44.41
42,1,0,0,180.7,127,174.6,94,165.3,114,12,6,2,56.24
134,0,0,0,202.7,105,224.9,90,253.9,108,12.1,7,0,68.28
66,0,1,35,190.8,100,261.3,93,209.5,108,8.9,6,0,66.48
66,0,0,0,205.1,102,232.7,109,259.9,95,9.2,6,2,68.83
127,0,1,28,235.6,124,236.8,113,241.2,127,7.7,2,1,73.11
146,0,0,0,189.3,77,155.9,128,186,83,7.4,3,0,55.8
93,0,1,42,166.9,101,273.2,84,171,106,11.5,1,1,62.39
77,0,0,0,245.2,87,254.1,83,239.4,91,7.5,4,0,76.08
111,0,0,0,132.6,125,221.1,67,127.9,101,12.7,2,4,50.52
125,0,0,0,182.3,64,139.8,121,171.6,96,11.6,7,2,53.72
115,0,1,14,192.3,86,88.7,90,229.4,120,10.5,3,2,53.39
115,1,0,0,122,110,220.2,100,179.7,124,10.8,2,2,50.47
114,0,0,0,193,101,250,81,133.3,79,9.6,2,2,62.65
106,0,0,0,158.6,112,220,114,252.9,106,9.1,3,0,59.5
118,0,1,39,91.5,125,219.9,113,229,99,12.7,8,2,47.99
59,0,0,0,153.6,92,205.5,88,114.5,89,12.5,10,1,52.11
87,1,1,40,221.6,79,157.1,74,222.4,124,11.5,3,1,64.14
21,0,0,0,244.7,81,168,117,281.5,87,6.6,1,1,70.33
142,0,1,24,239.8,103,285.9,65,256.7,106,9.5,4,0,79.19
62,0,0,0,172.4,132,230.5,100,228.2,109,11,5,0,62.14
149,0,0,0,242.5,83,245.4,97,219.6,80,10,3,3,74.67
54,0,1,39,117.6,82,159.2,60,236.4,113,11.3,10,2,47.21
112,0,0,0,174.5,127,259.3,71,170.5,120,11.3,7,1,62.43
68,0,0,0,157.3,83,220.9,85,218.9,129,12,7,1,58.61
201,0,1,21,192,97,239.1,81,116.1,125,15.1,3,1,62.26
88,0,0,0,218.2,76,169.3,60,141.1,99,8,1,1,59.99
85,0,1,29,144.6,97,140,102,165.4,148,10.9,3,1,46.86
51,1,0,0,153.6,108,232.9,85,214.2,92,14.1,4,0,59.36
45,0,1,29,135.8,104,222.5,101,235.6,92,7.9,6,2,54.73
116,0,0,0,160.7,69,146.8,106,287.8,144,8.2,5,0,54.96
146,0,1,31,202.5,91,241.4,108,169.6,77,7.8,2,1,64.69
63,0,1,34,152.2,119,227.1,91,195.7,103,12.3,5,1,57.3
133,0,0,0,227.4,90,73.2,135,114.3,99,4.7,7,0,51.29
125,0,0,0,191.6,115,205.6,108,210.2,123,9.2,3,2,61.99
72,0,0,0,138.9,111,211.6,102,179.5,91,10.8,3,1,52.6
130,0,0,0,127,102,206.9,107,231.7,99,6.1,6,0,51.26
97,0,0,0,168.6,87,259.2,105,279.8,123,7.3,4,1,65.25
54,0,0,0,286.6,73,223.2,108,203.7,107,11.5,5,1,79.97
160,0,1,29,164.6,121,262.8,108,123.8,131,15.2,4,1,59.99
79,0,0,0,144,90,135.8,91,212.4,129,13,4,1,49.09
92,0,1,47,141.6,95,207.9,130,203.6,95,10.2,11,0,53.65
59,0,0,0,204.3,65,247.3,123,214.7,94,12,4,1,68.65
132,0,0,0,163.2,80,167.6,90,87.5,90,6.2,10,1,47.6
21,0,0,0,225,110,244.2,111,221.2,93,10.7,4,0,71.85
93,0,0,0,176.1,103,199.7,130,263.9,96,8.5,6,2,61.09
147,0,1,36,254.2,78,228.1,105,98,125,13.8,7,5,70.74
101,0,0,0,174.9,105,262,75,210,93,8.5,5,1,63.75
125,1,0,0,187.3,118,160.7,111,263.8,112,9.6,2,0,59.96
63,0,0,0,211.8,84,230.9,137,217.1,99,10.7,9,3,68.3
107,0,0,0,241.9,102,126.9,117,185.6,92,11.7,6,0,63.42
110,0,0,0,196.1,103,199.7,123,135.9,71,12.9,1,3,59.91
83,0,0,0,231.3,100,210.4,84,217.4,106,12.4,2,3,70.33
117,0,0,0,161.6,104,196.3,119,294.8,111,13.8,2,1,61.16
124,0,0,0,194,103,241,116,227.5,153,11.9,5,0,66.92
115,0,0,0,109.7,148,223.8,87,240.3,96,15.4,8,3,52.64
156,1,0,0,277,119,238.3,106,94.4,96,8.3,3,1,73.84
89,0,0,0,192.1,83,163.6,88,169.7,138,6.1,3,0,55.86
72,0,0,0,198.4,147,216.9,121,112.8,125,13.1,4,0,60.79
101,0,1,42,209.2,82,159.7,74,181.6,100,9.5,3,0,59.87
53,0,0,0,184.8,98,216.4,125,141.1,116,18.4,3,2,61.13
116,0,0,0,167.8,119,142,123,190.7,128,7.3,4,2,51.15
78,0,0,0,139.2,140,191.4,113,286.5,125,11.8,3,3,56.01
117,0,1,17,221.3,82,167.6,100,262.7,87,4.4,4,0,64.88
56,0,0,0,121.6,84,165.3,115,243.9,95,8.9,2,1,48.1
123,0,1,39,270.4,99,245.1,110,108.9,113,15.4,7,1,75.86
127,0,0,0,139.6,94,240.9,112,127.1,88,8.8,4,2,52.31
116,0,1,23,253,78,138.9,121,277.8,104,11.8,3,2,70.51
138,0,1,26,183.9,83,240.7,93,185.7,125,15,3,1,64.13
120,0,0,0,203.3,108,259.9,66,115.9,103,7.8,2,3,63.98
102,0,0,0,200.6,106,152.5,127,199.4,128,7.7,2,3,58.11
95,0,0,0,167.6,96,176,89,250.9,113,13.4,6,2,58.36
102,0,0,0,156.5,67,204.3,103,141.9,72,9.9,2,2,53.04
89,0,1,25,215.1,140,197.4,69,162.1,117,10.6,10,1,63.5
50,0,0,0,301.7,82,167.1,118,72.2,89,10.5,6,1,71.58
93,0,1,42,152.3,90,267.5,102,266.9,130,11.3,5,7,63.69
68,0,0,0,195.4,116,212.1,101,138.4,134,15.1,11,1,61.56
70,0,0,0,208.7,97,275.5,83,182.5,122,8,3,2,69.27
138,0,1,29,190.1,87,223.2,123,256.2,130,14.2,6,0,66.65
141,0,1,37,185.4,87,178.5,128,218.3,107,8,3,4,58.67
112,0,1,17,183.2,95,252.8,125,156.7,95,9.7,3,0,62.3
117,1,0,0,54.2,100,303.2,84,171.8,84,8.6,2,1,45.03
1,0,1,26,208,115,185,113,177.7,144,8.1,9,1,61.28
70,0,0,0,230.3,110,77.9,87,247.1,105,13.2,4,1,60.45
87,0,1,22,240.8,102,75.9,106,224.6,115,7.1,3,2,59.42
52,0,1,21,195.7,119,106.2,95,157.4,94,5.3,3,2,50.81
97,0,0,0,276.1,82,201.1,106,231.3,73,8.9,4,0,76.84
105,0,0,0,166.1,93,175.9,106,243.5,55,16.2,3,2,58.52
77,0,1,28,135.9,117,244.5,102,207.5,74,11.5,3,4,56.33
80,1,0,0,189.1,122,223.2,92,269,116,13.9,3,2,66.98
120,0,1,43,177.9,117,175.1,70,161.3,117,11.5,4,1,55.49
54,0,1,39,143.9,73,210.3,117,129.2,117,12.5,8,2,51.53
148,1,0,0,148.2,138,159.6,123,197.4,62,8.6,3,2,49.96
119,0,0,0,287.1,115,159.3,99,216.8,86,13.9,1,2,75.86
162,0,1,26,179.7,144,218.1,129,212.3,105,9.3,8,1,61.15
85,0,0,0,165.8,96,190,141,144,116,10.9,3,5,53.76
101,0,1,25,144.1,144,167.6,105,240,107,14.5,3,1,53.47
172,0,0,0,172.5,85,253.1,71,221.6,113,5.9,6,0,62.4
80,0,0,0,199.8,138,167.1,91,271.8,94,5.5,4,1,61.89
67,0,0,0,109.1,134,142.3,76,91.2,86,10.9,5,2,37.69
86,0,0,0,171.8,106,301.7,44,139.4,108,9.7,5,1,63.74
107,0,0,0,222.3,101,286,111,249.4,117,12.1,4,1,76.59
133,0,0,0,245.8,102,264.7,90,111.7,103,11.2,7,0,72.34
116,0,0,0,164.6,110,270.6,103,230.4,109,8,3,0,63.51
63,0,0,0,211.7,107,271.7,77,203.3,108,7.4,7,0,70.23
119,1,1,16,147.2,103,160.1,96,184,120,7.7,2,0,48.99
133,1,0,0,254.7,103,252.2,80,178.1,103,8,3,0,74.91
94,1,0,0,170.1,113,271.8,94,110.7,78,8.7,4,1,59.35
