School_ID,Legacy_Unit_ID,Finance_ID,Short_Name,Long_Name,Primary_Category,Is_High_School,Is_Middle_School,Is_Elementary_School,Is_Pre_School,Summary,Administrator_Title,Administrator,Secondary_Contact_Title,Secondary_Contact,Address,City,State,Zip,Phone,Fax,CPS_School_Profile,Website,Facebook,Twitter,Youtube,Pinterest,Attendance_Boundaries,Grades_Offered_All,Grades_Offered,Student_Count_Total,Student_Count_Low_Income,Student_Count_Special_Ed,Student_Count_English_Learners,Student_Count_Black,Student_Count_Hispanic,Student_Count_White,Student_Count_Asian,Student_Count_Native_American,Student_Count_Other_Ethnicity,Student_Count_Asian_Pacific_Islander,Student_Count_Multi,Student_Count_Hawaiian_Pacific_Islander,Student_Count_Ethnicity_Not_Available,Statistics_Description,Demographic_Description,Dress_Code,PreK_School_Day,Kindergarten_School_Day,School_Hours,Freshman_Start_End_Time,After_School_Hours,Earliest_Drop_Off_Time,Classroom_Languages,Bilingual_Services,Refugee_Services,Title_1_Eligible,PreSchool_Inclusive,Preschool_Instructional,Significantly_Modified,Hard_Of_Hearing,Visual_Impairments,Transportation_Bus,Transportation_El,Transportation_Metra,School_Latitude,School_Longitude,Average_ACT_School,Mean_ACT,College_Enrollment_Rate_School,College_Enrollment_Rate_Mean,Graduation_Rate_School,Graduation_Rate_Mean,Overall_Rating,Rating_Status,Rating_Statement,Classification_Description,School_Year,Third_Contact_Title,Third_Contact_Name,Fourth_Contact_Title,Fourth_Contact_Name,Fifth_Contact_Title,Fifth_Contact_Name,Sixth_Contact_Title,Sixth_Contact_Name,Seventh_Contact_Title,Seventh_Contact_Name,Network,Is_GoCPS_Participant,Is_GoCPS_PreK,Is_GoCPS_Elementary,Is_GoCPS_High_School,Open_For_Enrollment_Date,Closed_For_Enrollment_Date
"610,369","8,090","26,651",JACKSON M,Mahalia Jackson Elementary School,ES,false,true,true,true,"Our mission is to engage every student in rigorous, well-rounded, instructional activities that promotes critical thinking, complex problem-solving, and effective participation in a holistic STEAM (Science, Technology, Engineering, Arts, Mathematics) program to succeed in college and career endeavors as lifelong learners. 
 
Mahalia Jackson Elementary School (MJES) provides students with a general academic curriculum supplemented by after-school programs. Mahalia Jackson Elementary School has a partnership with Collumbia College Arts Partnership. MJES also offers specialized programs in Deaf and Hard of Hearing and Autism.",Principal,Teresa Katherine Nagy,Assistant Principal,Tracey Redmond,917 W 88TH ST,Chicago,Illinois,"60,620","7,735,353,341","7,735,353,453",http://cps.edu/Schools/Pages/school.aspx?SchoolID=610369,http://www.mjacksoncps.com/,,,,,true,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",374,342,85,1,366,4,1,0,0,0,0,1,0,2,There are 374 students enrolled at JACKSON M.  91.4% are Low Income Students.  22.7% are Diverse Learners.  0.3% are Limited English Learners.,The largest demographic at JACKSON M is Black.  This demographic makes up 97.9% of the student population.  The second greatest demographic is Hispanic at 1.1%.,true,Full Day,Full Day,07:45 AM-02:45 PM,,3:00 PM- 5:15 PM,7:30 AM,,false,,true,,,true,,,"8A, 87",Red,Rock Island District (RI),41.734125,-87.646767,,,,,,,Level 2,INTENSIVE SUPPORT,"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,,,,,,,,,,,Network 11,true,false,true,false,09/01/2004 12:00:00 AM,
"400,136","9,053","66,621",YCCS - OLIVE HARVEY,YCCS-Olive Harvey Middle College HS,HS,true,false,false,false,YCCS-Olive Harvey Middle College,Director,Matthews Trujillo,Main Office,Sherryl Dupree,10001 S WOODLAWN AVE,Chicago,Illinois,"60,628","7,732,916,517","7,732,916,199",http://cps.edu/Schools/Pages/school.aspx?SchoolID=400136,https://yccs.us/campuses,https://www.facebook.com/Olive-Harvey-Middle-College-178157282215337/,,,,false,"9,10,11,12",9-12,103,95,20,6,82,16,0,0,1,0,0,1,0,3,There are 103 students enrolled at YCCS - OLIVE HARVEY.  92.2% are Low Income Students.  19.4% are Diverse Learners.  5.8% are Limited English Learners.,The largest demographic at YCCS - OLIVE HARVEY is Black.  This demographic makes up 79.6% of the student population.  The second greatest demographic is Hispanic at 15.5%.,true,,,8:00 AM - 4:00 PM,,,,,false,,true,,,,,,"28, 6",Red,,41.712922,-87.592333,,,16,67.2,,,Level 2,NOT APPLICABLE,"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2019-2020,Registrar,Rishelle Strothers,,,,,,,,,Options,false,false,false,false,07/01/2012 12:00:00 AM,
"610,402","6,990","46,521",DEVRY HS,DeVry University Advantage Academy HS,HS,true,false,false,false,"DeVry University Advantage Academy’s accelerated curriculum provides highly motivated students a career and postsecondary advantage. Students earn an Associate’s degree in Network Systems Administration (NSA) or Web Graphic Design (WGD) while completing high school requirements. Graduates are poised to transfer to a 4-year program of study to complete their bachelor’s degree, often in as little as 2 years!",Principal,Anna M Ruiz,Office Manager,Jessenia Hamilton,1326 W 14TH PL,Chicago,Illinois,"60,608","7,736,972,216","7,733,274,262",http://cps.edu/Schools/Pages/school.aspx?SchoolID=610402,https://devry.cps.edu,,,,,false,"11,12",11-12,142,94,10,5,47,75,13,6,0,0,0,1,0,0,There are 142 students enrolled at DEVRY HS.  66.2% are Low Income Students.  7% are Diverse Learners.  3.5% are Limited English Learners.,The largest demographic at DEVRY HS is Hispanic.  This demographic makes up 52.8% of the student population.  The second greatest demographic is Black at 33.1%.,false,,,8:00 am-3:30 pm,8:00 a.m. - 3:30 p.m.,3:30 pm - 4:30 pm,7:00 am,"French, Spanish",true,,true,,,,,,"49, 77, 52",,,41.941388,-87.690761,,,81.1,67.2,,,Level 1+,GOOD STANDING,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .",Schools that specialize in a specific subject area. Acceptance based on application and random lottery.,School Year 2019-2020,Counselor,Julienne Ricker,,,,,,,,,Network 14,false,false,false,false,09/01/2004 12:00:00 AM,
"610,268","6,900","26,191",ASHE,Arthur R Ashe Elementary School,ES,false,true,true,true,"Ashe Elementary School is a neighborhood school. We have an in-house Reading Program designed to assist struggling students (Achieve3000). Our girls group (Phenominal Ladies), led by our counselor, meets monthly and encourages positive perspectives for its members.",Principal,Mr.Clyde King Jr.,Assistant Principal,Dr. Devin O. Jackson,8505 S INGLESIDE AVE,Chicago,Illinois,"60,619","7,735,353,550","7,735,353,362",http://cps.edu/Schools/Pages/school.aspx?SchoolID=610268,http://ashe.cps.edu,,,,,true,"PE,PK,K,1,2,3,4,5,6,7,8","PE,PK,K-8",351,325,51,4,343,5,1,0,0,0,0,1,1,0,There are 351 students enrolled at ASHE.  92.6% are Low Income Students.  14.5% are Diverse Learners.  1.1% are Limited English Learners.,The largest demographic at ASHE is Black.  This demographic makes up 97.7% of the student population.  The second greatest demographic is Hispanic at 1.4%.,true,,Full Day,07:45 AM-02:45 PM,,,,,,,true,,,,,,"4, 87",,Metra Electric District (ME),41.740184,-87.601174,,,,,,,Level 2+,GOOD STANDING,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,,,,,,,,,,,Network 12,true,false,true,false,09/01/2004 12:00:00 AM,
"400,104","8,026","63,131",INSTITUTO - HEALTH,Instituto Health Sciences Career Academy,HS,true,false,false,false,"The Instituto Health Sciences Career Academy (IHSCA) provides an education focused on preparing urban youth to succeed in competitive colleges and universities, obtain job-readiness certification for entry-level positions with higher wages in health care, and gain new awareness of and seek out a healthier lifestyle.",Director,Mr. Elias Alonzo,Recruiter,Mr. Alberto Mendez,2520 S WESTERN AVE,Chicago,Illinois,"60,608","7,738,908,020","7,733,768,573",http://cps.edu/Schools/Pages/school.aspx?SchoolID=400104,https://ihsca.org,https://www.facebook.com/Instituto1977/,,,,false,"9,10,11,12",9-12,630,615,125,199,11,614,1,0,3,0,0,0,0,1,There are 630 students enrolled at INSTITUTO - HEALTH.  97.6% are Low Income Students.  19.8% are Diverse Learners.  31.6% are Limited English Learners.,The largest demographic at INSTITUTO - HEALTH is Hispanic.  This demographic makes up 97.5% of the student population.  The second greatest demographic is Black at 1.7%.,true,,,8:30AM -2:27PM,8:30AM -2:27PM,2:30 PM - 3:45 PM,7:30 AM,Spanish,true,false,true,,,,,,"49, 60","Blue, Orange, Pink",BNSF Railway (BNSF),41.845967,-87.68724,,,48.7,67.2,86.2,78.9,Level 2,NOT APPLICABLE,"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2019-2020,Registrar,Ms. Rosa Martinez,Chief Academic Officer,Kimberly Burks,Principal,Elias Alonzo,Assistant Principal,Brittnay Walk,,,Charter,true,false,false,true,07/01/2010 12:00:00 AM,
"400,111","8,677","66,564",LEARN - PERKINS,L.E.A.R.N. - Hunter Perkins Campus,ES,false,true,true,false,"LEARN creates an intimate, resource-rich environment where students receive a high level of attention and support to meet individual academic needs. Both the overall size of the schools and the individual classrooms are kept small to maintain the intimate feel critical to creating a family environment.",Director,Latrice Franklin,,,1700 W 83RD ST,Chicago,Illinois,"60,620","7,734,881,634","7,734,881,753",http://cps.edu/Schools/Pages/school.aspx?SchoolID=400111,http://www.learncharter.org,https://www.facebook.com/LEARNCharters/,https://twitter.com/LEARNCharters,,,false,"K,1,2,3,4,5,6,7,8",K-8,478,369,36,1,471,5,0,0,1,0,0,1,0,0,There are 478 students enrolled at LEARN - PERKINS.  77.2% are Low Income Students.  7.5% are Diverse Learners.  0.2% are Limited English Learners.,The largest demographic at LEARN - PERKINS is Black.  This demographic makes up 98.5% of the student population.  The second greatest demographic is Hispanic at 1%.,true,,,8:30 AM-4:00 PM,,,,,,,true,,,,,,,,,41.743122,-87.665721,,,,,,,Level 1+,NOT APPLICABLE,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2019-2020,,,,,,,,,,,Charter,false,false,false,false,07/01/2011 12:00:00 AM,
"610,319","7,490","26,461",EVERGREEN,Evergreen Academy Middle School,MS,false,true,true,false,Students at Evergreen Academy follow a departmental schedule similar to high school and receive instruction in exploratory classes. Rigorous academic programs include honors literature and algebra (HS credit) for select students. School is fully web-enabled. Evergreen has many community / external partners. We have monthly recognitions for student achievement / attendance.,Principal,Marian Laura Strok,Assistant Principal,Debra Polak,3537 S PAULINA ST,Chicago,Illinois,"60,609","7,735,354,836","7,735,354,853",http://cps.edu/Schools/Pages/school.aspx?SchoolID=610319,https://evergreenacademyms.com,https://www.facebook.com/Evergreen-Academy-Middle-School-560898140638890/,,,,true,"6,7,8",6-8,285,265,47,80,12,251,12,7,0,0,0,2,1,0,There are 285 students enrolled at EVERGREEN.  93% are Low Income Students.  16.5% are Diverse Learners.  28.1% are Limited English Learners.,The largest demographic at EVERGREEN is Hispanic.  This demographic makes up 88.1% of the student population.  The second greatest demographic is White at 4.2%.,true,,,08:00 AM-03:00 PM,,,7:20 AM,,true,,true,,,,,,"9, 35",,,41.829356,-87.667817,,,,,,,Level 1,GOOD STANDING,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,,,,,,,,,,,Network 8,true,false,true,false,09/01/2004 12:00:00 AM,
"609,760","1,850","46,381",CARVER MILITARY HS,George Washington Carver Military Academy HS,HS,true,false,false,false,"Carver Military Academy is the leading public military academy in the nation. Carver provides personalized academic support, fosters leadership and empowers all cadets to be college-ready and independent and active citizens.Carver is also considered as the Jewel of South-side. Some of the highlights from last year:  
 
• Increased ACT Composite over 1 point from previous year  
• 2013, 2014 and 2016 Citywide Mock Trial Champions  
• $10 million in scholarships  
• 94.2 Annual Attendance Rate  
• One Gates Scholarship winner  
• AP Spanish Language Success Rate - 78%  
• Dual Credit English, Social Science and Biology Success Rate - 100%  
• Athletic Success (Girls Soccer Regional Champs and Boys Basketball Regional Champs- 2014)",Principal,Steven E Rouse,Assistant Principal,Ms. Vickie Durrah,13100 S DOTY AVE,Chicago,Illinois,"60,827","7,735,355,250","7,735,355,037",http://cps.edu/Schools/Pages/school.aspx?SchoolID=609760,https://carvermilitary.org,,,,,false,"9,10,11,12",9-12,482,434,31,23,171,304,6,0,0,0,0,1,0,0,There are 482 students enrolled at CARVER MILITARY HS.  90% are Low Income Students.  6.4% are Diverse Learners.  4.8% are Limited English Learners.,The largest demographic at CARVER MILITARY HS is Hispanic.  This demographic makes up 63.1% of the student population.  The second greatest demographic is Black at 35.5%.,true,,,7:45  AM - 3:41  PM,7:30 a.m. - 3:41 p.m.,,,"French, Spanish",false,false,true,,,,,,34,Red,,41.65629,-87.59062,,,64,67.2,96.2,78.9,Level 1,GOOD STANDING,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .",For students who wish to develop leadership and team-building skills as well as receive military training.,School Year 2019-2020,Commandant,Major Michael Striverson,Senior Army Instructor,MSG Derovic Coleman,School Operations Manager,Ms. Darneshia Houser,Technology Coordinator,Karen Foster,,,Network 17,true,false,false,true,09/01/2004 12:00:00 AM,
"609,779","2,080","22,081",ARMSTRONG G,George Armstrong International Studies ES,ES,false,true,true,true,George B. Armstrong is a neighborhood school of international studies and aims to connect academic programs to our students’ cultural heritages. Armstrong offers facilities for science and art. Internet access is provided in the school’s computer lab and in every classroom. The school’s major partners include S&C Electric Co. and Junior Achievement.,Principal,Otis Lee Dunson III,Assistant Principal,Amit Thaker,2110 W GREENLEAF AVE,Chicago,Illinois,"60,645","7,735,342,150","7,735,342,192",http://cps.edu/Schools/Pages/school.aspx?SchoolID=609779,https://georgearmstrongelementary.org,https://www.facebook.com/FriendsofArmstrongPTA,https://twitter.com/FOAPTA,,,true,"PK,K,1,2,3,4,5,6,7,8","PK,K-8","1,251","1,113",131,503,343,534,101,253,5,0,0,13,2,0,There are 1251 students enrolled at ARMSTRONG G.  89% are Low Income Students.  10.5% are Diverse Learners.  40.2% are Limited English Learners.,The largest demographic at ARMSTRONG G is Hispanic.  This demographic makes up 42.7% of the student population.  The second greatest demographic is Black at 27.4%.,true,Half Day,Full Day,07:45 AM-02:45 PM,,,,,,,true,Y,,,,,96,Red,Union Pacific North (UP-N),42.01015,-87.684442,,,,,,,Level 1+,GOOD STANDING,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,Assistant Principal,Donna Bedtke,Assistant Principal,Yvonne Torres,,,,,,,ISP,true,false,true,false,09/01/2004 12:00:00 AM,
"609,774","2,040","22,041",ALCOTT ES,Louisa May Alcott College Preparatory ES,ES,false,true,true,true,"The vision of Alcott is to create an intimate educationally, socially, and emotionally rich community of lifelong learners in a seamless, integrated preK-12th grade environment where students become accountable and responsible for their own education, reaching their full potential and graduating with the tools and experiences to both succeed in their own lives and to make a positive contribution to society. At Alcott, we are committed to ensuring each and every student achieves academic and personal growth.",Principal,Elias Estrada,Assistant Principal,Navjeet Bodine,2625 N ORCHARD ST,Chicago,Illinois,"60,614","7,735,345,460","7,735,345,789",http://cps.edu/Schools/Pages/school.aspx?SchoolID=609774,https://alcottelementary.net,https://www.facebook.com/AlcottonOrchard/,https://twitter.com/AlcottonOrchard,,,true,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",683,71,76,41,31,99,403,68,3,0,0,52,1,26,There are 683 students enrolled at ALCOTT ES.  10.4% are Low Income Students.  11.1% are Diverse Learners.  6% are Limited English Learners.,The largest demographic at ALCOTT ES is White.  This demographic makes up 59% of the student population.  The second greatest demographic is Hispanic at 14.5%.,true,Full Day,Full Day,7:30  AM - 2:30  PM,,2:45 PM - 6:30 PM J at School After-Care Program,7:30 AM,Mandarin,,,false,,,,,,"22, 36, 8","Brown, Purple, Red",,41.92985,-87.646413,,,,,,,Level 1,GOOD STANDING,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,,,,,,,,,,,Network 4,true,false,true,false,09/01/2004 12:00:00 AM,
