State,County,FIPS,Total Population,"Percent White, not Hispanic or Latino","Percent Black, not Hispanic or Latino",Percent Hispanic or Latino,Percent Foreign Born,Percent Female,Percent Age 29 and Under,Percent Age 65 and Older,Median Household Income,Percent Unemployed,Percent Less than High School Degree,Percent Less than Bachelor's Degree,Percent Rural,Democratic,Republican,Party
MA,nantucket,25019,10694,74.94856929,6.648587993,11.85711614,17.6360576,46.43725454,33.55152422,14.01720591,89428,3.433541889,5.33076429,57.98330122,18.8950059,5324,2702,1
MA,norfolk,25021,691218,77.4560269,6.116015497,3.990926162,16.74276422,52.08168769,36.49977286,15.69808657,90226,6.25006494,6.138493852,48.79205997,1.240366699,359706,234404,1
MA,plymouth,25023,506657,82.66598507,8.689113148,3.555462571,8.617269672,51.34775598,36.29260032,16.24116513,77627,6.890244123,7.532306704,64.98234168,10.30774733,215190,219990,0
MA,suffolk,25025,767719,46.06216597,20.13002153,21.81084485,28.80441933,51.63412655,44.8485709,10.98618114,57439,7.877708067,15.20462795,57.27916176,0.074097363,393246,93004,1
MD,anne arundel,24003,559737,70.30337462,15.55909293,7.039377422,8.27049132,50.54070036,38.63510899,13.40504558,91918,5.531966757,8.088706074,60.6349812,5.304134986,122910,92401,1
MD,baltimore city,24510,621000,27.68293076,62.42045089,4.756360709,7.811272142,52.95201288,42.00016103,12.29098229,44262,11.41294716,16.54870255,70.28038889,0,160370,16184,1
MD,baltimore,24005,825666,59.56064559,27.11290037,4.947521153,11.88482994,52.63193592,38.18783867,15.79973016,68989,5.958833813,9.044119714,62.80153509,6.533801888,197530,106275,1
MD,calvert,24009,90527,79.13550653,12.12014095,3.41555558,2.978117026,50.32863124,38.2449435,12.95525092,96808,7.812850244,6.706582876,70.71436819,38.70989553,17372,19901,0
MD,caroline,24011,32653,76.78008146,13.39540012,6.434324564,3.990444982,51.54503415,38.28438428,15.15634092,50830,7.519654324,16.69918773,84.7029995,75.99951612,4265,6474,0
MD,charles,24017,154357,44.29795863,42.23196875,5.143271766,6.002967148,51.7423894,40.35709427,10.99399444,91373,4.980941211,7.180500659,72.63681592,29.50372225,44874,17872,1
MD,dorchester,24019,32451,64.30926628,27.53998336,4.671658809,3.965979477,52.17712859,34.88336261,19.61110598,47907,10.07797732,14.9612772,79.23246658,56.22049175,5928,5864,1
MD,frederick,24021,243465,75.53652476,8.785657076,8.413940402,9.896288994,50.68202822,38.79695233,12.8556466,85715,5.263041686,7.444837769,60.2636293,25.20770401,55256,47038,1
MD,garrett,24023,29677,96.76854129,0.630117599,1.014253462,1.280452876,50.46332176,33.51079961,20.02560906,46277,5.5731732,11.47294118,80.75764706,83.89872745,2817,7801,0
MD,kent,24029,19819,78.15732378,14.79893032,4.38972703,4.334224734,51.86941824,34.7797568,24.2898229,55028,5.601659751,12.71539345,69.4572085,72.58503738,4588,3490,1
MD,prince george's,24033,897693,13.64664757,62.60870921,16.73935299,21.39428513,51.90427017,41.02605234,11.28492703,75925,7.970697894,14.18567116,68.54579058,1.966713766,286975,24140,1
MD,somerset,24039,25899,51.57728098,41.50353295,3.617900305,5.096721881,46.19097262,41.54600564,15.40600023,35886,8.392461197,20.84438941,86.02511941,45.79146203,3652,3882,0
MD,st. mary's,24037,110675,75.4958211,13.89925457,4.640614412,4.355093743,50.14592275,41.50621188,11.77320985,86810,4.407024466,10.11902299,70.0980595,50.41797035,16849,21393,0
MD,washington,24043,149571,81.02974507,9.821422602,4.200680613,5.218926129,49.15926216,37.27393679,15.78113404,56316,7.458015057,13.1329297,79.90243338,29.48992742,19956,28319,0
MD,wicomico,24045,101527,64.4468959,24.4250298,4.89327962,8.348518128,52.36341072,43.66621687,14.29865947,53508,7.726709008,11.43663126,72.6226873,25.80596153,16539,15644,1
MD,worcester,24047,51441,80.04704419,13.6039346,3.355300247,4.593612099,51.40257771,30.03635233,25.4757878,57227,7.719830436,10.36616946,70.06422208,35.52687838,9840,12886,0
ME,androscoggin,23001,107376,91.31928923,1.551557145,1.733161973,2.986700939,51.04492624,36.99523171,15.84804798,48728,5.812626218,10.56015311,79.2961695,43.36688269,22150,18931,1
ME,cumberland,23005,288204,90.90782918,2.641878669,1.921555565,6.297622517,51.36535232,35.19416802,16.32524184,61902,4.583869359,5.489845148,55.94408995,36.09846844,93860,40053,1
ME,hancock,23009,54483,95.26274251,0.58733917,1.304994218,3.226694565,51.30591194,30.34708074,21.37547492,50037,6.434050977,6.163645272,67.48652621,90.11356536,15463,9837,1
ME,knox,23013,39717,95.69202105,0.594203993,1.241282071,2.782183951,50.64833698,29.84364378,22.14668782,52239,5.615782791,6.923748154,69.77446637,67.93084357,12009,6270,1
ME,lincoln,23015,34165,96.05151471,0.146348602,1.030294161,3.190399532,50.91175179,28.60822479,25.08707742,53515,3.564597461,6.790289693,67.55280268,100,10763,6814,1
ME,oxford,23017,57299,95.72069321,0.342065307,1.200719035,1.865652106,50.45114225,31.929004,19.24640919,42197,7.36246254,8.485964325,81.84926594,83.11171822,12954,10510,1
ME,penobscot,23019,152978,94.18478474,0.742590438,1.238740211,2.710193623,50.63277073,37.36354247,16.5193688,45302,7.310307802,8.77813867,75.26894843,57.6502537,31290,27692,1
ME,somerset,23025,51363,96.10030567,0.451687012,0.987091875,1.730817904,50.62399003,32.13597337,18.95138524,40484,9.198401696,12.0498615,84.17323674,80.47598989,9631,9831,0
ME,washington,23029,31925,90.21456539,0.385277995,1.819890368,3.974941269,50.57478465,31.30775255,21.88566954,39469,8.642761157,12.01773458,79.90365349,92.37886535,6310,5770,1
ME,york,23031,200536,94.76153908,0.839749471,1.556827702,3.068277018,51.1748514,33.23044241,17.91199585,59132,5.110302853,7.620949692,69.9349196,56.84341884,51387,32849,1
MI,alcona,26001,10461,96.13803652,0.248542204,1.386100755,1.7206768,49.55549183,21.2025619,34.47089188,38160,10.2972973,11.41253508,85.54724041,98.92158655,1915,3541,0
MI,alger,26003,9396,84.5146871,7.322264794,1.351638995,0.925925926,45.00851426,28.52277565,23.4461473,41270,7.619047619,10.6142167,81.9047619,69.04489116,1911,2162,0
MI,alpena,26007,28929,96.12153894,0.50814062,1.296277092,1.161464275,50.71381659,31.68446887,21.62535864,39832,7.847052733,9.607565012,83.22458629,51.8278262,5412,7380,0
MI,antrim,26009,23215,95.17984062,0.323066983,1.955632134,2.015937971,50.27353005,29.45078613,25.41029507,48825,7.815784445,9.311740891,73.31405437,100,4953,7629,0
MI,baraga,26013,8612,73.14212726,18.02136554,1.416627961,1.950766373,38.8992104,33.88295402,18.6948444,42810,6.797991503,16.72376207,84.35066957,100,1344,1825,0
MI,bay,26017,106107,90.51994685,1.353350863,5.042080164,1.448537797,50.75348469,35.35205029,18.32112867,45851,8.153415298,10.57086404,81.8861476,30.31149382,22502,22752,0
MI,branch,26023,43603,91.14739811,2.215443891,4.334564135,3.194734307,48.3063092,37.12817925,16.73050019,46428,5.526009218,11.93525733,86.37260476,62.7033239,5144,9666,0
MI,calhoun,26025,134691,78.67415046,10.5968476,4.832542635,3.5785613,51.12591042,38.36410748,16.31660616,44681,8.456288901,9.42809416,79.24918126,30.97703935,22739,25950,0
MI,cass,26027,51795,86.6608746,4.757215947,3.475238923,1.4345014,49.68240178,34.15387586,19.16980404,47991,8.939509188,12.19418751,82.62547206,71.18161131,7079,11811,0
MI,cheboygan,26031,25579,92.2670941,0.727158998,1.26666406,1.317487001,50.27561672,29.09026936,24.65303569,41023,12.59889921,11.16371014,81.74062321,82.72789844,4825,7384,0
MI,chippewa,26033,38330,70.44351683,6.527524133,1.667101487,2.783720324,44.66736238,37.41194887,16.22749804,42287,10.08213308,10.4744954,80.28931723,48.93821391,5901,7767,0
MI,clinton,26037,77245,90.35406822,1.493947828,4.35367985,2.704382161,50.57285261,38.14615833,15.41200078,62646,5.254600356,6.312190249,69.28810173,52.92642806,17564,18946,0
MI,crawford,26039,13840,95.25289017,0.505780347,1.76300578,1.878612717,49.54479769,29.43641618,23.65606936,41034,10.93562232,12.01937046,83.3220339,72.58775046,2306,3751,0
MI,delta,26041,36570,93.46458846,0.243368882,1.140278917,1.121137544,50.53869292,32.31884058,21.24145474,42353,7.544056109,7.411742496,79.42231452,43.75354069,6932,9197,0
MI,eaton,26045,108544,83.66745283,6.083247347,5.160119399,3.389408903,51.19306456,37.10200472,16.29016804,56472,6.7289853,6.381392376,74.77266373,37.97177034,26147,23771,1
MI,emmet,26047,33091,91.43573781,0.619503793,1.529116678,2.012631833,50.5484875,33.74029192,19.65791303,51096,7.511627907,6.037608567,67.11780083,74.88835872,7620,9875,0
MI,genesee,26049,413090,72.48710935,20.07577041,3.250139195,2.415212181,51.78266237,38.47345615,15.61935656,43246,11.98731558,10.35151411,80.09666728,16.75520797,95903,68648,1
MI,gladwin,26051,25367,96.35353018,0.346907399,1.395513857,0.894863405,49.77332755,30.59880948,24.77628415,39629,9.33513121,14.86623592,86.60757195,88.58010276,4160,6604,0
MI,gogebic,26053,15650,89.78913738,4.440894569,1.201277955,1.297124601,46.16613419,29.62300319,23.29073482,35833,8.488645262,7.259894127,82.45525586,68.16825957,3311,3078,1
MI,grand traverse,26055,90715,92.67375847,1.234635948,2.621396682,2.421870694,50.83062338,35.0757868,17.00380312,55597,5.848529998,5.543795677,68.3286723,48.02381993,22757,24903,0
MI,hillsdale,26059,46024,95.26334087,0.573613767,2.118459934,0.942986268,50.10429341,37.3631149,17.5886494,44458,7.598959838,12.93959388,83.32585997,69.12697053,5079,11310,0
MI,houghton,26061,36565,92.492821,0.741145905,1.446738685,4.747709558,45.80336387,46.94106386,16.09189115,39080,7.39861276,7.984134391,69.03873075,37.81533253,6533,7503,0
MI,huron,26063,32021,95.56228725,0.39036882,2.179819493,1.508385122,50.25764342,31.0108991,23.43462103,43082,6.605602728,11.30767595,85.08186264,89.46192403,5087,8312,0
MI,iosco,26069,25373,94.46655894,0.677885942,1.962716273,2.144011351,50.24238364,27.28885035,27.9549127,38900,11.50687642,11.61062128,83.7451302,58.9060146,4752,6694,0
MI,jackson,26075,159483,85.0661199,8.443533167,3.327627396,1.558159804,48.8146072,37.53378103,15.89824621,47709,8.947404796,10.23268981,79.41407463,41.82329889,25858,33490,0
MI,keweenaw,26083,2195,97.67653759,0.637813212,1.093394077,1.230068337,48.15489749,25.19362187,31.11617312,41472,6.644880174,5.614035088,75.14619883,100,598,704,0
MI,lake,26085,11415,85.33508541,7.244853263,2.55803767,1.32282085,48.8304862,27.18353044,26.25492773,30824,12.13477231,17.89268962,90.95069214,100,1936,2633,0
MI,lapeer,26087,88310,92.23870456,1.235420677,4.509115615,2.781111992,49.37266448,35.2315706,15.87136225,54174,9.160815781,9.774228179,82.22290901,77.34802251,14396,24206,0
MI,leelanau,26089,21764,90.42455431,0.500827054,4.006616431,3.432273479,50.90056975,27.55008271,27.91306745,59018,6.591282497,5.159971133,58.86456579,91.26128616,7216,6775,1
MI,livingston,26093,185841,94.75842252,0.495584936,2.202958443,2.86535264,49.92655012,36.03026243,14.67813884,76764,5.475992454,4.887294441,65.99762396,36.90507109,37450,58020,0
MI,luce,26095,6451,78.54596187,6.960161215,2.82126802,1.534645791,41.34242753,30.15036428,20.36893505,38167,13.39130435,11.22864117,86.16761595,51.36480169,811,1524,0
MI,mackinac,26097,10998,74.11347518,2.154937261,1.518457901,2.482269504,49.25440989,27.85961084,25.55919258,40747,11.24341206,10.90064332,80.8911127,77.22487177,2325,3298,0
MI,macomb,26099,859703,80.85094504,10.56004225,2.44584467,10.57888596,51.30888225,36.86017148,15.56944666,55951,7.530642832,10.83310057,76.20216792,2.805305252,179975,173369,1
MI,manistee,26101,24465,89.57285919,2.591457184,2.779480891,1.218066626,48.12589413,30.50480278,23.29858982,42530,10.71252587,9.658025372,80.0827358,61.16120163,5242,6183,0
MI,marquette,26103,67418,92.45602065,1.561897416,1.395769676,1.793289626,49.50754991,39.78166068,16.56827553,46822,7.151374419,5.482244875,69.94959113,41.48963132,16977,12348,1
MI,mason,26105,28755,91.83446357,0.855503391,4.371413667,2.006607547,50.28690662,33.55242567,21.08850635,43497,9.757341689,8.471034215,79.23794712,62.68942693,5708,7625,0
MI,menominee,26109,23568,93.56330618,0.275797692,1.625084861,0.908010862,49.43567549,31.0760353,21.62253904,41235,7.089918743,8.462338262,84.1439464,64.33476216,3653,4982,0
MI,missaukee,26113,15032,94.73124002,0.532197978,2.527940394,1.7895157,48.87573177,36.13624268,19.17908462,42077,8.788458707,12.29468831,86.59110556,100,1783,4650,0
MI,monroe,26115,149945,91.85234586,2.316849511,3.367234653,2.098769549,50.6879189,36.44402948,15.70575878,56968,6.958383332,9.563959097,81.20007718,37.55599555,26651,33607,0
MI,montcalm,26117,62922,92.01551127,1.951622644,3.329519087,1.230094403,48.4441054,37.17141858,15.99440577,43126,8.614516654,12.43474243,87.43820744,84.61842064,8758,13878,0
MI,montmorency,26119,9317,96.26489213,0.246860577,1.245035956,1.084039927,49.14672105,23.80594612,29.37640872,37145,13.79204893,12.88673662,88.21630347,100,1537,2978,0
MI,muskegon,26121,172148,76.7078328,13.56216744,5.3285545,1.544020262,50.32181611,38.9420731,15.12129098,43920,10.44060583,10.79430789,81.97757654,23.31463284,35957,30831,1
MI,newaygo,26123,47957,90.7166837,1.317847238,5.728048043,1.978856059,49.65698438,36.62030569,17.72838168,44049,8.885563975,14.19411427,85.66070834,83.84028064,6858,12870,0
MI,oakland,26125,1235215,73.21429873,13.69963933,3.763150545,12.16937942,51.37672389,36.47445991,15.05381654,69850,6.266390092,6.540986597,54.97904751,4.786661588,338986,256017,1
MI,oceana,26127,26152,82.48699908,1.131844601,14.41954726,5.578923218,49.39583971,36.64346895,19.08840624,41952,8.275555556,14.33542883,82.94791199,89.89085435,4213,6263,0
MI,ogemaw,26129,21103,95.35611051,0.303274416,1.871771786,1.487940103,49.95024404,30.12841776,24.18139601,36941,10.79011486,14.84509741,88.63621846,100,3280,5592,0
MI,ontonagon,26131,6165,95.49067315,0.275750203,1.200324412,1.768045418,48.74290349,20.89213301,31.66261152,35038,11.95505618,8.311893924,82.64397388,100,1313,1752,0
MI,osceola,26133,23172,95.04574486,0.932159503,1.670119109,0.910581737,49.54255136,36.14707405,18.84170551,39247,8.77703827,12.54455631,86.9614158,100,2934,6186,0
MI,oscoda,26135,8374,95.85622164,0.585144495,1.313589682,1.277764509,48.50728445,29.89013614,26.1523764,35175,10.31418597,16.89145793,89.77199743,100,1221,2410,0
MI,otsego,26137,24198,94.85081412,0.433920159,1.57451029,1.719150343,50.72320026,34.96569964,19.31151335,50793,6.832560101,8.471378883,79.52013205,65.659659,3969,7092,0
MI,ottawa,26139,276583,84.60498295,1.337753947,9.276781292,5.738602879,50.72509879,44.35232823,13.20146213,61367,5.287328211,8.254712812,68.39720207,20.31569251,45696,80318,0
MI,presque isle,26141,12955,96.20223852,0.517174836,1.119258973,1.15785411,50.14280201,25.41103821,29.00810498,41570,12.42937853,11.50907828,83.34160135,80.86124402,2760,3788,0
MI,roscommon,26143,23900,95.41004184,0.19665272,1.523012552,1.476987448,50.38493724,24.74895397,29.67364017,35959,14.02384166,11.64945724,86.06301297,66.05178126,4643,6864,0
MI,saginaw,26145,195201,69.80650714,18.17152576,8.198216198,2.37652471,51.49410095,38.53873699,17.15462523,43712,9.535560548,11.52898358,79.27360958,31.11820512,41472,37809,1
MI,sanilac,26151,41761,94.19314672,0.498072364,3.639759584,1.419985154,50.34362204,34.74533656,19.45355715,42037,9.176176333,12.10123642,86.88776556,90.19807951,5418,10657,0
MI,schoolcraft,26153,8186,86.1959443,0.586366968,0.879550452,1.95455656,50.56193501,28.87857317,24.00439775,36649,12.12704524,10.8037322,84.26911115,58.96287566,1547,2099,0
MI,st. clair,26147,160069,91.51178554,2.115962491,3.159887299,2.741942537,50.39451736,35.43471878,16.65531739,50930,9.139874365,10.48574115,82.40945516,38.64573111,27540,38329,0
MI,st. joseph,26149,60923,87.04758466,2.51464964,7.314150649,3.309095087,50.30448271,39.15270095,16.39610656,45410,6.591389283,13.99965561,84.67688372,54.42695163,7278,12489,0
MI,washtenaw,26161,358082,70.90135779,11.86460085,4.44255785,11.65961986,50.54149608,45.61748426,11.97379371,62484,6.259689721,5.315730084,46.76416159,16.44648497,123305,47380,1
MI,wayne,26163,1767593,49.68700374,39.14719056,5.643380575,8.304004372,51.91687227,40.63961557,13.80289467,42043,12.99326016,14.88168704,77.6619346,0.695600972,455176,190884,1
MI,wexford,26165,32829,94.90084986,0.593987024,1.766730634,1.145328825,49.94364738,36.73581285,17.56678546,40417,8.211542383,11.37396831,83.29434612,64.28898732,4832,8745,0
MN,aitkin,27001,15722,94.12288513,0.368909808,1.183055591,0.985879659,49.01412034,26.03994403,30.02162575,44524,6.986382475,8.65210967,84.00098506,100,4118,3808,1
MN,anoka,27003,341249,83.33650795,5.091296971,4.057740829,7.303757667,49.95970684,38.89652424,11.83534604,73579,4.881948872,6.524509314,71.77438645,13.50062265,87756,65707,1
MN,becker,27005,33375,86.75955056,0.455430712,1.758801498,1.734831461,49.9835206,36.68614232,19.14606742,54115,3.722484042,7.576089337,76.27326473,75.4707113,6699,7520,0
MN,beltrami,27007,45644,72.86171238,0.83910262,2.070370695,1.831566033,50.10735255,45.87897643,14.41153273,45201,10.27081156,9.774954628,73.20145191,67.08968993,9711,7562,1
MN,benton,27009,39457,92.09265783,2.650987151,2.004713992,2.922168437,49.98099197,40.55554148,13.75167904,51841,5.023533249,7.742737651,77.7928488,40.01196328,7131,8290,0
MN,big stone,27011,5098,97.80306002,0.17653982,1.255394272,0.941545704,51.07885445,31.12985485,25.6375049,47132,2.290076336,10.40711782,83.41871124,100,1368,1127,1
MN,blue earth,27013,65524,89.3397839,3.220194127,3.076735242,4.131310665,49.66882364,49.25218241,12.79836396,52119,4.876464628,5.782357747,68.3367156,26.89297486,16776,9984,1
MN,brown,27015,25327,94.27488451,0.225056264,3.897026888,2.104473487,50.39680973,36.63284242,19.95498875,53319,2.703091301,8.865860679,79.10765688,34.93994516,5614,5816,0
MN,carver,27019,97143,89.8870737,1.356762711,4.042494055,5.023522024,50.37316122,40.49699927,9.966750049,88638,3.004122603,4.267072292,53.95724922,18.82757409,27168,22540,1
MN,cass,27021,28633,83.66570042,0.324800056,1.819578808,0.998847484,49.05179339,31.97010442,23.71389655,47926,6.316031236,8.654264315,79.13022469,100,6243,7332,0
MN,chippewa,27023,12126,89.3369619,0.503051295,6.020122052,4.065644071,50.47006432,35.98053769,19.92412997,54041,2.159264931,9.945536349,83.51882548,50.34161241,2925,2422,1
MN,chisago,27025,54041,94.08597176,1.22869673,1.931866546,1.57287985,48.33552303,36.69436169,13.8339409,72908,5.432768206,6.245958181,77.96938995,55.5885464,12138,12663,0
MN,clay,27027,61402,89.11273248,2.014592359,4.206703365,3.713234097,50.63515846,46.755806,12.60382398,59614,3.085740751,5.586350485,66.99023876,27.91911727,14950,8480,1
MN,clearwater,27029,8764,85.32633501,0.330899133,1.711547239,1.072569603,49.33820173,36.60429028,19.40894569,44203,7.312707747,13.53295417,85.36299766,100,1302,2080,0
MN,cottonwood,27033,11557,87.70442156,0.545124167,6.801072943,4.456173748,50.94747772,36.03011162,22.40200744,47407,4.84923294,10.12355018,80.08068583,62.2743219,2413,2488,0
